136.304	0.758	-0.494	0.783	-0.608	-0.055	0.208
136.370	0.755	-0.495	0.780	-0.609	-0.055	0.209
136.442	0.753	-0.496	0.776	-0.610	-0.056	0.210
136.515	0.749	-0.496	0.772	-0.611	-0.056	0.210
136.584	0.747	-0.497	0.770	-0.612	-0.056	0.213
136.665	0.743	-0.497	0.764	-0.614	-0.056	0.212
136.750	0.740	-0.498	0.760	-0.615	-0.057	0.213
136.827	0.736	-0.498	0.756	-0.616	-0.057	0.214
136.894	0.734	-0.499	0.752	-0.617	-0.057	0.214
136.971	0.730	-0.499	0.748	-0.618	-0.057	0.215
137.047	0.727	-0.499	0.744	-0.618	-0.058	0.216
137.126	0.724	-0.499	0.739	-0.619	-0.058	0.215
137.210	0.720	-0.500	0.735	-0.620	-0.058	0.217
137.288	0.716	-0.500	0.730	-0.621	-0.059	0.216
137.377	0.713	-0.500	0.726	-0.621	-0.059	0.216
137.461	0.709	-0.500	0.721	-0.622	-0.059	0.216
137.544	0.705	-0.500	0.716	-0.623	-0.060	0.216
137.629	0.701	-0.500	0.710	-0.623	-0.060	0.215
137.721	0.697	-0.500	0.706	-0.623	-0.061	0.216
137.809	0.693	-0.500	0.701	-0.623	-0.061	0.216
137.888	0.690	-0.499	0.696	-0.624	-0.062	0.216
137.963	0.686	-0.499	0.691	-0.624	-0.062	0.214
138.038	0.683	-0.499	0.687	-0.624	-0.062	0.213
138.125	0.679	-0.498	0.681	-0.624	-0.063	0.212
138.211	0.675	-0.498	0.676	-0.624	-0.063	0.211
138.298	0.671	-0.497	0.671	-0.623	-0.064	0.211
138.389	0.667	-0.497	0.666	-0.623	-0.064	0.210
138.468	0.663	-0.496	0.660	-0.623	-0.065	0.208
138.558	0.659	-0.496	0.655	-0.622	-0.065	0.207
138.633	0.655	-0.495	0.649	-0.621	-0.065	0.204
138.716	0.651	-0.494	0.645	-0.621	-0.066	0.204
138.800	0.647	-0.493	0.639	-0.620	-0.066	0.202
138.886	0.643	-0.492	0.633	-0.619	-0.067	0.201
138.965	0.639	-0.492	0.628	-0.618	-0.067	0.199
139.053	0.635	-0.491	0.622	-0.617	-0.068	0.198
139.145	0.630	-0.489	0.617	-0.616	-0.068	0.195
139.233	0.626	-0.488	0.611	-0.615	-0.069	0.193
139.318	0.622	-0.487	0.606	-0.613	-0.069	0.191
139.405	0.618	-0.486	0.600	-0.612	-0.070	0.189
139.491	0.613	-0.484	0.595	-0.610	-0.070	0.187
139.577	0.609	-0.483	0.589	-0.609	-0.071	0.184
139.653	0.605	-0.482	0.583	-0.607	-0.071	0.181
139.736	0.601	-0.480	0.578	-0.605	-0.071	0.179
139.806	0.598	-0.479	0.574	-0.604	-0.072	0.178
139.878	0.594	-0.478	0.569	-0.602	-0.072	0.175
139.948	0.590	-0.477	0.564	-0.600	-0.072	0.172
140.027	0.586	-0.475	0.559	-0.598	-0.073	0.170
140.106	0.582	-0.473	0.554	-0.596	-0.073	0.168
140.178	0.579	-0.472	0.549	-0.594	-0.074	0.165
140.243	0.575	-0.471	0.546	-0.593	-0.074	0.164
140.308	0.572	-0.469	0.541	-0.591	-0.074	0.162
140.394	0.568	-0.467	0.535	-0.588	-0.075	0.158
140.478	0.563	-0.465	0.529	-0.585	-0.075	0.155
140.556	0.559	-0.464	0.524	-0.583	-0.076	0.152
140.641	0.555	-0.462	0.518	-0.580	-0.076	0.149
140.725	0.550	-0.459	0.513	-0.577	-0.077	0.147
140.808	0.546	-0.457	0.508	-0.574	-0.077	0.144
140.889	0.542	-0.455	0.502	-0.571	-0.077	0.141
140.974	0.537	-0.453	0.497	-0.568	-0.078	0.139
141.063	0.532	-0.451	0.491	-0.565	-0.078	0.136
141.152	0.528	-0.448	0.485	-0.561	-0.078	0.132
141.244	0.523	-0.446	0.479	-0.558	-0.079	0.130
141.326	0.518	-0.443	0.473	-0.554	-0.079	0.126
141.416	0.514	-0.441	0.467	-0.550	-0.080	0.123
141.502	0.509	-0.438	0.462	-0.547	-0.080	0.120
141.587	0.504	-0.435	0.457	-0.543	-0.081	0.118
141.667	0.500	-0.433	0.451	-0.540	-0.081	0.115
141.751	0.495	-0.430	0.446	-0.536	-0.081	0.112
141.839	0.491	-0.427	0.440	-0.532	-0.082	0.109
141.930	0.486	-0.425	0.434	-0.528	-0.082	0.106
142.018	0.481	-0.422	0.429	-0.523	-0.082	0.103
142.106	0.476	-0.419	0.423	-0.519	-0.083	0.101
142.194	0.471	-0.416	0.417	-0.514	-0.083	0.097
142.287	0.466	-0.412	0.411	-0.510	-0.083	0.095
142.355	0.462	-0.410	0.407	-0.507	-0.084	0.093
142.437	0.458	-0.407	0.401	-0.502	-0.084	0.090
142.523	0.453	-0.404	0.396	-0.498	-0.084	0.088
142.596	0.449	-0.401	0.392	-0.495	-0.085	0.086
142.681	0.444	-0.398	0.386	-0.490	-0.085	0.083
142.742	0.440	-0.395	0.382	-0.486	-0.085	0.081
142.812	0.436	-0.393	0.377	-0.483	-0.085	0.079
142.879	0.433	-0.390	0.373	-0.479	-0.086	0.077
142.957	0.428	-0.387	0.369	-0.476	-0.086	0.076
143.038	0.424	-0.384	0.363	-0.470	-0.086	0.073
143.117	0.419	-0.381	0.358	-0.466	-0.086	0.070
143.202	0.414	-0.377	0.353	-0.461	-0.087	0.068
143.272	0.410	-0.374	0.348	-0.457	-0.087	0.066
143.364	0.405	-0.370	0.342	-0.452	-0.087	0.064
143.443	0.400	-0.367	0.338	-0.448	-0.088	0.063
143.528	0.396	-0.363	0.333	-0.443	-0.088	0.061
143.612	0.391	-0.360	0.327	-0.437	-0.088	0.059
143.696	0.386	-0.356	0.322	-0.433	-0.089	0.057
143.780	0.381	-0.352	0.317	-0.428	-0.089	0.055
143.868	0.376	-0.348	0.311	-0.421	-0.089	0.053
143.952	0.371	-0.344	0.306	-0.417	-0.089	0.052
144.041	0.366	-0.340	0.300	-0.411	-0.089	0.050
144.128	0.361	-0.336	0.294	-0.406	-0.090	0.048
144.216	0.355	-0.332	0.289	-0.400	-0.090	0.046
144.299	0.351	-0.328	0.284	-0.395	-0.090	0.045
144.380	0.346	-0.324	0.279	-0.390	-0.091	0.044
144.446	0.342	-0.321	0.275	-0.386	-0.091	0.042
144.516	0.338	-0.318	0.270	-0.381	-0.091	0.041
144.603	0.333	-0.314	0.265	-0.375	-0.091	0.039
144.691	0.327	-0.309	0.259	-0.370	-0.091	0.038
144.773	0.323	-0.305	0.255	-0.365	-0.092	0.037
144.854	0.318	-0.301	0.249	-0.359	-0.092	0.035
144.942	0.312	-0.297	0.244	-0.353	-0.092	0.034
145.031	0.307	-0.292	0.239	-0.348	-0.092	0.033
145.119	0.302	-0.288	0.233	-0.341	-0.092	0.031
